tile,frame,labelled,pre_found,pre_hit,ft_found,ft_hit,gain
23May13Camera2-Card1-0504_79.png,23May13Camera2-Card1-0504,7,10,4,10,3,-1
23May13Camera2-Card1-0504_80.png,23May13Camera2-Card1-0504,1,10,1,9,1,0
23May13Camera2-Card1-0504_81.png,23May13Camera2-Card1-0504,6,9,3,8,3,0
23May13Camera2-Card1-0504_82.png,23May13Camera2-Card1-0504,2,10,1,8,1,0
23May13Camera2-Card1-0504_83.png,23May13Camera2-Card1-0504,9,12,4,10,4,0
23May13Camera2-Card1-0504_84.png,23May13Camera2-Card1-0504,6,9,3,4,3,0
23May13Camera2-Card1-0504_85.png,23May13Camera2-Card1-0504,4,11,2,6,2,0
23May13Camera2-Card1-0504_86.png,23May13Camera2-Card1-0504,12,10,6,11,6,0
23May13Camera2-Card1-0504_87.png,23May13Camera2-Card1-0504,10,8,4,12,4,0
23May13Camera2-Card1-0504_88.png,23May13Camera2-Card1-0504,6,14,3,11,3,0
23May13Camera2-Card1-0504_90.png,23May13Camera2-Card1-0504,4,8,3,7,3,0
23May13Camera2-Card1-0504_91.png,23May13Camera2-Card1-0504,13,12,4,11,6,2
23May13Camera2-Card1-0504_92.png,23May13Camera2-Card1-0504,2,8,1,6,1,0
23May13Camera2-Card1-0504_93.png,23May13Camera2-Card1-0504,3,12,2,11,2,0
23May13Camera2-Card1-0504_94.png,23May13Camera2-Card1-0504,2,8,1,5,1,0
23May13Camera2-Card1-0504_95.png,23May13Camera2-Card1-0504,5,10,2,7,2,0
23May13Camera2-Card1-0504_96.png,23May13Camera2-Card1-0504,6,8,2,5,2,0
23May13Camera2-Card1-0504_97.png,23May13Camera2-Card1-0504,3,5,1,3,1,0
23May13Camera2-Card1-0504_98.png,23May13Camera2-Card1-0504,5,7,1,9,1,0
23May13Camera2-Card1-0504_99.png,23May13Camera2-Card1-0504,2,12,1,12,2,1
23May13Camera2-Card1-0649_100.png,23May13Camera2-Card1-0649,4,15,1,15,2,1
23May13Camera2-Card1-0649_101.png,23May13Camera2-Card1-0649,10,10,3,15,4,1
23May13Camera2-Card1-0649_102.png,23May13Camera2-Card1-0649,3,12,1,11,1,0
23May13Camera2-Card1-0649_103.png,23May13Camera2-Card1-0649,4,8,2,5,1,-1
23May13Camera2-Card1-0649_104.png,23May13Camera2-Card1-0649,4,6,1,6,1,0
23May13Camera2-Card1-0649_106.png,23May13Camera2-Card1-0649,3,11,2,7,1,-1
23May13Camera2-Card1-0649_107.png,23May13Camera2-Card1-0649,4,9,1,11,0,-1
23May13Camera2-Card1-0649_108.png,23May13Camera2-Card1-0649,5,16,1,14,1,0
23May13Camera2-Card1-0649_109.png,23May13Camera2-Card1-0649,5,8,3,8,2,-1
23May13Camera2-Card1-0649_110.png,23May13Camera2-Card1-0649,5,15,1,13,1,0
23May13Camera2-Card1-0649_111.png,23May13Camera2-Card1-0649,6,14,1,13,0,-1
23May13Camera2-Card1-0649_112.png,23May13Camera2-Card1-0649,1,10,0,12,0,0
23May13Camera2-Card1-0649_113.png,23May13Camera2-Card1-0649,5,10,1,8,1,0
23May13Camera2-Card1-0649_114.png,23May13Camera2-Card1-0649,7,7,2,7,2,0
23May13Camera2-Card1-0649_115.png,23May13Camera2-Card1-0649,2,5,1,4,1,0
23May13Camera2-Card1-0649_116.png,23May13Camera2-Card1-0649,7,11,2,11,1,-1
23May13Camera2-Card1-0649_117.png,23May13Camera2-Card1-0649,15,20,7,20,3,-4
23May13Camera2-Card1-0649_118.png,23May13Camera2-Card1-0649,1,14,1,12,0,-1
23May13Camera2-Card1-0649_12.png,23May13Camera2-Card1-0649,2,1,0,0,0,0
23May13Camera2-Card1-0649_120.png,23May13Camera2-Card1-0649,4,8,0,15,0,0
23May13Camera2-Card1-0649_121.png,23May13Camera2-Card1-0649,7,16,1,15,0,-1
23May13Camera2-Card1-0649_122.png,23May13Camera2-Card1-0649,7,12,2,9,0,-2
23May13Camera2-Card1-0649_123.png,23May13Camera2-Card1-0649,4,7,2,9,3,1
23May13Camera2-Card1-0649_124.png,23May13Camera2-Card1-0649,6,9,2,9,2,0
23May13Camera2-Card1-0649_125.png,23May13Camera2-Card1-0649,5,7,3,8,1,-2
23May13Camera2-Card1-0649_126.png,23May13Camera2-Card1-0649,4,9,1,7,1,0
23May13Camera2-Card1-0649_127.png,23May13Camera2-Card1-0649,2,11,1,14,0,-1
23May13Camera2-Card1-0649_129.png,23May13Camera2-Card1-0649,1,5,0,4,0,0
23May13Camera2-Card1-0649_130.png,23May13Camera2-Card1-0649,3,9,2,17,2,0
23May13Camera2-Card1-0649_132.png,23May13Camera2-Card1-0649,7,12,3,11,1,-2
23May13Camera2-Card1-0649_133.png,23May13Camera2-Card1-0649,14,13,6,15,6,0
23May13Camera2-Card1-0649_134.png,23May13Camera2-Card1-0649,8,15,4,16,2,-2
23May13Camera2-Card1-0649_135.png,23May13Camera2-Card1-0649,2,5,2,6,2,0
23May13Camera2-Card1-0649_136.png,23May13Camera2-Card1-0649,5,3,2,4,2,0
23May13Camera2-Card1-0649_137.png,23May13Camera2-Card1-0649,4,5,1,3,0,-1
23May13Camera2-Card1-0649_141.png,23May13Camera2-Card1-0649,2,14,0,14,1,1
23May13Camera2-Card1-0649_142.png,23May13Camera2-Card1-0649,9,15,3,14,2,-1
23May13Camera2-Card1-0649_143.png,23May13Camera2-Card1-0649,11,14,6,12,6,0
23May13Camera2-Card1-0649_144.png,23May13Camera2-Card1-0649,4,6,3,6,3,0
23May13Camera2-Card1-0649_145.png,23May13Camera2-Card1-0649,3,5,2,6,2,0
23May13Camera2-Card1-0649_146.png,23May13Camera2-Card1-0649,2,6,1,6,1,0
23May13Camera2-Card1-0649_147.png,23May13Camera2-Card1-0649,1,13,1,8,0,-1
23May13Camera2-Card1-0649_148.png,23May13Camera2-Card1-0649,1,7,0,7,0,0
23May13Camera2-Card1-0649_149.png,23May13Camera2-Card1-0649,5,11,1,9,0,-1
23May13Camera2-Card1-0649_151.png,23May13Camera2-Card1-0649,2,13,0,15,1,1
23May13Camera2-Card1-0649_152.png,23May13Camera2-Card1-0649,9,13,2,14,3,1
23May13Camera2-Card1-0649_153.png,23May13Camera2-Card1-0649,12,14,7,13,6,-1
23May13Camera2-Card1-0649_154.png,23May13Camera2-Card1-0649,4,6,3,7,3,0
23May13Camera2-Card1-0649_155.png,23May13Camera2-Card1-0649,3,6,2,6,2,0
23May13Camera2-Card1-0649_156.png,23May13Camera2-Card1-0649,2,6,1,6,1,0
23May13Camera2-Card1-0649_157.png,23May13Camera2-Card1-0649,1,12,1,9,0,-1
23May13Camera2-Card1-0649_158.png,23May13Camera2-Card1-0649,1,7,0,7,0,0
23May13Camera2-Card1-0649_159.png,23May13Camera2-Card1-0649,5,8,2,9,0,-2
23May13Camera2-Card1-0649_33.png,23May13Camera2-Card1-0649,1,1,0,0,0,0
23May13Camera2-Card1-0649_46.png,23May13Camera2-Card1-0649,1,5,1,5,0,-1
23May13Camera2-Card1-0649_47.png,23May13Camera2-Card1-0649,3,9,0,10,0,0
23May13Camera2-Card1-0649_57.png,23May13Camera2-Card1-0649,1,12,1,10,1,0
23May13Camera2-Card1-0649_58.png,23May13Camera2-Card1-0649,6,15,3,12,0,-3
23May13Camera2-Card1-0649_68.png,23May13Camera2-Card1-0649,2,6,0,10,0,0
23May13Camera2-Card1-0649_70.png,23May13Camera2-Card1-0649,2,3,2,2,2,0
23May13Camera2-Card1-0649_71.png,23May13Camera2-Card1-0649,1,4,1,4,1,0
23May13Camera2-Card1-0649_78.png,23May13Camera2-Card1-0649,1,7,0,12,0,0
23May13Camera2-Card1-0649_79.png,23May13Camera2-Card1-0649,6,10,0,10,2,2
23May13Camera2-Card1-0649_80.png,23May13Camera2-Card1-0649,9,11,3,13,4,1
23May13Camera2-Card1-0649_89.png,23May13Camera2-Card1-0649,3,12,1,12,1,0
23May13Camera2-Card1-0649_90.png,23May13Camera2-Card1-0649,9,19,4,25,4,0
23May13Camera2-Card1-0649_91.png,23May13Camera2-Card1-0649,9,11,3,14,2,-1
23May13Camera2-Card1-0649_92.png,23May13Camera2-Card1-0649,6,8,1,11,1,0
23May13Camera2-Card1-0649_93.png,23May13Camera2-Card1-0649,5,11,0,10,0,0
23May13Camera2-Card1-0649_95.png,23May13Camera2-Card1-0649,1,9,1,4,1,0
23May13Camera2-Card1-0649_96.png,23May13Camera2-Card1-0649,2,14,1,13,0,-1
23May13Camera2-Card1-0649_97.png,23May13Camera2-Card1-0649,4,20,0,16,0,0
23May13Camera2-Card1-0649_98.png,23May13Camera2-Card1-0649,7,16,2,16,0,-2
23May13Camera2-Card1-0649_99.png,23May13Camera2-Card1-0649,3,10,2,12,0,-2
23May13Camera2-Card1-0730_1.png,23May13Camera2-Card1-0730,1,6,1,11,1,0
23May13Camera2-Card1-0730_10.png,23May13Camera2-Card1-0730,9,11,2,13,3,1
23May13Camera2-Card1-0730_100.png,23May13Camera2-Card1-0730,1,4,1,4,1,0
23May13Camera2-Card1-0730_101.png,23May13Camera2-Card1-0730,5,7,4,12,4,0
23May13Camera2-Card1-0730_102.png,23May13Camera2-Card1-0730,1,4,0,8,1,1
23May13Camera2-Card1-0730_11.png,23May13Camera2-Card1-0730,9,18,4,21,7,3
23May13Camera2-Card1-0730_110.png,23May13Camera2-Card1-0730,1,11,1,10,1,0
23May13Camera2-Card1-0730_111.png,23May13Camera2-Card1-0730,7,11,1,15,4,3
23May13Camera2-Card1-0730_112.png,23May13Camera2-Card1-0730,1,2,0,3,1,1
23May13Camera2-Card1-0730_116.png,23May13Camera2-Card1-0730,16,4,0,4,0,0
23May13Camera2-Card1-0730_12.png,23May13Camera2-Card1-0730,10,10,3,14,5,2
23May13Camera2-Card1-0730_120.png,23May13Camera2-Card1-0730,4,5,2,8,3,1
23May13Camera2-Card1-0730_121.png,23May13Camera2-Card1-0730,1,4,1,5,1,0
23May13Camera2-Card1-0730_126.png,23May13Camera2-Card1-0730,35,5,1,5,1,0
23May13Camera2-Card1-0730_127.png,23May13Camera2-Card1-0730,2,20,0,18,0,0
23May13Camera2-Card1-0730_13.png,23May13Camera2-Card1-0730,6,7,1,10,3,2
23May13Camera2-Card1-0730_135.png,23May13Camera2-Card1-0730,18,2,1,2,1,0
23May13Camera2-Card1-0730_136.png,23May13Camera2-Card1-0730,20,2,0,2,0,0
23May13Camera2-Card1-0730_138.png,23May13Camera2-Card1-0730,4,13,0,15,0,0
23May13Camera2-Card1-0730_139.png,23May13Camera2-Card1-0730,10,4,0,1,0,0
23May13Camera2-Card1-0730_14.png,23May13Camera2-Card1-0730,1,5,0,6,0,0
23May13Camera2-Card1-0730_145.png,23May13Camera2-Card1-0730,21,1,0,4,0,0
23May13Camera2-Card1-0730_146.png,23May13Camera2-Card1-0730,1,4,0,5,0,0
23May13Camera2-Card1-0730_148.png,23May13Camera2-Card1-0730,16,11,0,11,0,0
23May13Camera2-Card1-0730_149.png,23May13Camera2-Card1-0730,16,4,0,1,0,0
23May13Camera2-Card1-0730_155.png,23May13Camera2-Card1-0730,20,6,0,4,0,0
23May13Camera2-Card1-0730_158.png,23May13Camera2-Card1-0730,17,9,0,12,0,0
23May13Camera2-Card1-0730_159.png,23May13Camera2-Card1-0730,15,3,0,0,0,0
23May13Camera2-Card1-0730_16.png,23May13Camera2-Card1-0730,2,5,0,6,1,1
23May13Camera2-Card1-0730_2.png,23May13Camera2-Card1-0730,1,1,0,8,1,1
23May13Camera2-Card1-0730_20.png,23May13Camera2-Card1-0730,11,10,3,15,5,2
23May13Camera2-Card1-0730_21.png,23May13Camera2-Card1-0730,5,6,2,7,3,1
23May13Camera2-Card1-0730_22.png,23May13Camera2-Card1-0730,9,9,4,10,7,3
23May13Camera2-Card1-0730_23.png,23May13Camera2-Card1-0730,12,4,1,13,7,6
23May13Camera2-Card1-0730_24.png,23May13Camera2-Card1-0730,4,5,1,6,1,0
23May13Camera2-Card1-0730_25.png,23May13Camera2-Card1-0730,3,3,0,7,3,3
23May13Camera2-Card1-0730_27.png,23May13Camera2-Card1-0730,1,3,0,3,0,0
23May13Camera2-Card1-0730_29.png,23May13Camera2-Card1-0730,4,4,0,9,1,1
23May13Camera2-Card1-0730_3.png,23May13Camera2-Card1-0730,6,6,2,9,5,3
23May13Camera2-Card1-0730_30.png,23May13Camera2-Card1-0730,9,17,3,22,6,3
23May13Camera2-Card1-0730_31.png,23May13Camera2-Card1-0730,11,12,2,14,8,6
23May13Camera2-Card1-0730_32.png,23May13Camera2-Card1-0730,1,3,0,5,0,0
23May13Camera2-Card1-0730_33.png,23May13Camera2-Card1-0730,2,4,1,6,1,0
23May13Camera2-Card1-0730_34.png,23May13Camera2-Card1-0730,5,6,3,6,3,0
23May13Camera2-Card1-0730_35.png,23May13Camera2-Card1-0730,4,3,1,9,2,1
23May13Camera2-Card1-0730_38.png,23May13Camera2-Card1-0730,14,6,0,12,1,1
23May13Camera2-Card1-0730_39.png,23May13Camera2-Card1-0730,7,11,0,14,0,0
23May13Camera2-Card1-0730_4.png,23May13Camera2-Card1-0730,3,15,1,15,2,1
23May13Camera2-Card1-0730_40.png,23May13Camera2-Card1-0730,19,14,6,23,14,8
23May13Camera2-Card1-0730_41.png,23May13Camera2-Card1-0730,17,19,3,29,10,7
23May13Camera2-Card1-0730_42.png,23May13Camera2-Card1-0730,6,11,0,13,0,0
23May13Camera2-Card1-0730_44.png,23May13Camera2-Card1-0730,1,3,0,3,0,0
23May13Camera2-Card1-0730_45.png,23May13Camera2-Card1-0730,1,5,1,5,1,0
23May13Camera2-Card1-0730_48.png,23May13Camera2-Card1-0730,11,9,0,15,1,1
23May13Camera2-Card1-0730_50.png,23May13Camera2-Card1-0730,8,16,3,18,5,2
23May13Camera2-Card1-0730_51.png,23May13Camera2-Card1-0730,12,8,3,11,5,2
23May13Camera2-Card1-0730_52.png,23May13Camera2-Card1-0730,2,5,1,8,1,0
23May13Camera2-Card1-0730_53.png,23May13Camera2-Card1-0730,3,2,0,4,2,2
23May13Camera2-Card1-0730_54.png,23May13Camera2-Card1-0730,3,6,0,8,2,2
23May13Camera2-Card1-0730_55.png,23May13Camera2-Card1-0730,4,5,2,8,2,0
23May13Camera2-Card1-0730_56.png,23May13Camera2-Card1-0730,1,4,0,6,1,1
23May13Camera2-Card1-0730_58.png,23May13Camera2-Card1-0730,13,5,0,7,0,0
23May13Camera2-Card1-0730_6.png,23May13Camera2-Card1-0730,1,2,0,4,1,1
23May13Camera2-Card1-0730_60.png,23May13Camera2-Card1-0730,5,10,2,12,3,1
23May13Camera2-Card1-0730_61.png,23May13Camera2-Card1-0730,8,12,1,14,4,3
23May13Camera2-Card1-0730_62.png,23May13Camera2-Card1-0730,1,1,0,3,1,1
23May13Camera2-Card1-0730_63.png,23May13Camera2-Card1-0730,2,4,1,3,1,0
23May13Camera2-Card1-0730_64.png,23May13Camera2-Card1-0730,1,3,0,4,1,1
23May13Camera2-Card1-0730_68.png,23May13Camera2-Card1-0730,13,4,1,8,1,0
23May13Camera2-Card1-0730_7.png,23May13Camera2-Card1-0730,1,2,0,2,0,0
23May13Camera2-Card1-0730_70.png,23May13Camera2-Card1-0730,4,8,3,7,3,0
23May13Camera2-Card1-0730_71.png,23May13Camera2-Card1-0730,14,8,2,17,10,8
23May13Camera2-Card1-0730_72.png,23May13Camera2-Card1-0730,6,4,3,8,6,3
23May13Camera2-Card1-0730_73.png,23May13Camera2-Card1-0730,1,2,1,2,1,0
23May13Camera2-Card1-0730_78.png,23May13Camera2-Card1-0730,19,6,0,9,0,0
23May13Camera2-Card1-0730_79.png,23May13Camera2-Card1-0730,20,25,0,23,0,0
23May13Camera2-Card1-0730_80.png,23May13Camera2-Card1-0730,7,8,1,11,4,3
23May13Camera2-Card1-0730_81.png,23May13Camera2-Card1-0730,4,3,0,6,2,2
23May13Camera2-Card1-0730_82.png,23May13Camera2-Card1-0730,1,4,0,4,0,0
23May13Camera2-Card1-0730_83.png,23May13Camera2-Card1-0730,1,1,0,1,0,0
23May13Camera2-Card1-0730_9.png,23May13Camera2-Card1-0730,1,8,0,17,0,0
23May13Camera2-Card1-0730_90.png,23May13Camera2-Card1-0730,1,4,1,5,1,0
23May13Camera2-Card1-0730_91.png,23May13Camera2-Card1-0730,7,8,4,10,3,-1
23May13Camera2-Card1-0730_92.png,23May13Camera2-Card1-0730,2,8,1,8,2,1
23May13Camera2-Card1-0730_93.png,23May13Camera2-Card1-0730,1,2,1,1,1,0
23May13Camera2-Card1-0730_94.png,23May13Camera2-Card1-0730,1,1,0,5,1,1
24June18Camera1-Card1-09999_103.png,24June18Camera1-Card1-09999,2,6,1,4,1,0
24June18Camera1-Card1-09999_104.png,24June18Camera1-Card1-09999,1,4,1,3,1,0
24June18Camera1-Card1-09999_50.png,24June18Camera1-Card1-09999,1,2,1,1,1,0
24June18Camera1-Card1-09999_60.png,24June18Camera1-Card1-09999,1,2,1,2,1,0
24June18Camera1-Card1-09999_61.png,24June18Camera1-Card1-09999,1,2,1,2,1,0
24June18Camera1-Card1-09999_62.png,24June18Camera1-Card1-09999,1,3,0,2,0,0
24June18Camera1-Card1-09999_63.png,24June18Camera1-Card1-09999,2,4,1,3,1,0
24June18Camera1-Card1-09999_70.png,24June18Camera1-Card1-09999,1,2,1,2,1,0
24June18Camera1-Card1-09999_72.png,24June18Camera1-Card1-09999,3,4,2,3,2,0
24June18Camera1-Card1-09999_73.png,24June18Camera1-Card1-09999,1,4,1,4,1,0
24June18Camera1-Card1-09999_82.png,24June18Camera1-Card1-09999,2,2,2,2,2,0
24June18Camera1-Card1-09999_83.png,24June18Camera1-Card1-09999,1,6,1,5,1,0
24June18Camera1-Card1-09999_84.png,24June18Camera1-Card1-09999,2,2,2,2,2,0
24June18Camera1-Card1-09999_85.png,24June18Camera1-Card1-09999,3,3,2,2,2,0
24June18Camera1-Card1-09999_87.png,24June18Camera1-Card1-09999,2,3,1,2,1,0
24June18Camera1-Card1-09999_90.png,24June18Camera1-Card1-09999,2,1,1,1,1,0
24June18Camera1-Card1-09999_92.png,24June18Camera1-Card1-09999,2,4,2,2,2,0
24June18Camera1-Card1-09999_93.png,24June18Camera1-Card1-09999,4,6,2,5,3,1
24June18Camera1-Card1-09999_94.png,24June18Camera1-Card1-09999,3,6,3,5,2,-1
24May13Camera1-Card2-0033_107.png,24May13Camera1-Card2-0033,1,6,0,5,0,0
24May13Camera1-Card2-0033_108.png,24May13Camera1-Card2-0033,2,8,0,5,0,0
24May13Camera1-Card2-0033_88.png,24May13Camera1-Card2-0033,1,4,0,3,0,0
24May13Camera1-Card2-0033_95.png,24May13Camera1-Card2-0033,2,14,1,10,0,-1
24May13Camera1-Card2-1565_109.png,24May13Camera1-Card2-1565,7,1,0,0,0,0
24May13Camera1-Card2-1565_119.png,24May13Camera1-Card2-1565,7,9,0,3,0,0
24May13Camera1-Card2-1565_36.png,24May13Camera1-Card2-1565,12,0,0,0,0,0
24May13Camera1-Card2-1565_39.png,24May13Camera1-Card2-1565,2,1,0,0,0,0
24May13Camera1-Card2-1565_42.png,24May13Camera1-Card2-1565,5,14,0,9,0,0
24May13Camera1-Card2-1565_43.png,24May13Camera1-Card2-1565,12,19,0,14,0,0
24May13Camera1-Card2-1565_44.png,24May13Camera1-Card2-1565,21,23,2,23,1,-1
24May13Camera1-Card2-1565_45.png,24May13Camera1-Card2-1565,14,19,1,16,0,-1
24May13Camera1-Card2-1565_46.png,24May13Camera1-Card2-1565,2,4,0,2,0,0
24May13Camera1-Card2-1565_52.png,24May13Camera1-Card2-1565,45,33,3,39,1,-2
24May13Camera1-Card2-1565_53.png,24May13Camera1-Card2-1565,84,65,1,74,2,1
24May13Camera1-Card2-1565_54.png,24May13Camera1-Card2-1565,84,71,2,76,0,-2
24May13Camera1-Card2-1565_55.png,24May13Camera1-Card2-1565,82,71,4,76,1,-3
24May13Camera1-Card2-1565_56.png,24May13Camera1-Card2-1565,53,52,0,51,0,0
24May13Camera1-Card2-1565_57.png,24May13Camera1-Card2-1565,18,27,4,23,0,-4
24May13Camera1-Card2-1565_62.png,24May13Camera1-Card2-1565,4,9,0,7,1,1
24May13Camera1-Card2-1565_63.png,24May13Camera1-Card2-1565,22,20,1,20,0,-1
24May13Camera1-Card2-1565_64.png,24May13Camera1-Card2-1565,28,29,0,30,1,1
24May13Camera1-Card2-1565_65.png,24May13Camera1-Card2-1565,50,50,4,47,0,-4
24May13Camera1-Card2-1565_66.png,24May13Camera1-Card2-1565,75,74,9,76,0,-9
24May13Camera1-Card2-1565_67.png,24May13Camera1-Card2-1565,78,72,4,79,1,-3
24May13Camera1-Card2-1565_68.png,24May13Camera1-Card2-1565,17,58,0,59,0,0
24May13Camera1-Card2-1565_76.png,24May13Camera1-Card2-1565,10,15,1,15,0,-1
24May13Camera1-Card2-1565_77.png,24May13Camera1-Card2-1565,31,36,0,37,0,0
24May13Camera1-Card2-1565_78.png,24May13Camera1-Card2-1565,30,42,1,43,1,0
24May13Camera1-Card2-1565_81.png,24May13Camera1-Card2-1565,1,1,0,1,0,0
24May13Camera1-Card2-1565_82.png,24May13Camera1-Card2-1565,1,1,0,2,0,0
24May13Camera1-Card2-1565_99.png,24May13Camera1-Card2-1565,3,0,0,0,0,0
25June10Camera2-Card1-0188_10.png,25June10Camera2-Card1-0188,7,15,3,16,4,1
25June10Camera2-Card1-0188_11.png,25June10Camera2-Card1-0188,1,7,1,10,0,-1
25June10Camera2-Card1-0188_12.png,25June10Camera2-Card1-0188,2,3,0,6,1,1
25June10Camera2-Card1-0188_13.png,25June10Camera2-Card1-0188,1,5,1,6,1,0
25June10Camera2-Card1-0188_15.png,25June10Camera2-Card1-0188,3,10,0,10,1,1
25June10Camera2-Card1-0188_16.png,25June10Camera2-Card1-0188,5,13,0,14,0,0
25June10Camera2-Card1-0188_17.png,25June10Camera2-Card1-0188,6,11,2,10,3,1
25June10Camera2-Card1-0188_18.png,25June10Camera2-Card1-0188,4,6,0,6,0,0
25June10Camera2-Card1-0188_2.png,25June10Camera2-Card1-0188,1,4,0,8,0,0
25June10Camera2-Card1-0188_20.png,25June10Camera2-Card1-0188,9,6,3,9,4,1
25June10Camera2-Card1-0188_21.png,25June10Camera2-Card1-0188,3,16,0,15,0,0
25June10Camera2-Card1-0188_22.png,25June10Camera2-Card1-0188,3,15,1,16,1,0
25June10Camera2-Card1-0188_23.png,25June10Camera2-Card1-0188,5,14,2,16,1,-1
25June10Camera2-Card1-0188_24.png,25June10Camera2-Card1-0188,7,11,4,12,5,1
25June10Camera2-Card1-0188_25.png,25June10Camera2-Card1-0188,1,3,0,6,0,0
25June10Camera2-Card1-0188_26.png,25June10Camera2-Card1-0188,12,8,2,13,4,2
25June10Camera2-Card1-0188_27.png,25June10Camera2-Card1-0188,8,10,4,13,3,-1
25June10Camera2-Card1-0188_28.png,25June10Camera2-Card1-0188,2,10,0,17,0,0
25June10Camera2-Card1-0188_29.png,25June10Camera2-Card1-0188,3,15,1,13,1,0
25June10Camera2-Card1-0188_3.png,25June10Camera2-Card1-0188,3,13,1,19,1,0
25June10Camera2-Card1-0188_30.png,25June10Camera2-Card1-0188,8,13,3,16,3,0
25June10Camera2-Card1-0188_31.png,25June10Camera2-Card1-0188,13,17,4,22,6,2
25June10Camera2-Card1-0188_32.png,25June10Camera2-Card1-0188,11,8,1,10,3,2
25June10Camera2-Card1-0188_33.png,25June10Camera2-Card1-0188,7,9,2,9,0,-2
25June10Camera2-Card1-0188_34.png,25June10Camera2-Card1-0188,1,5,0,8,0,0
25June10Camera2-Card1-0188_35.png,25June10Camera2-Card1-0188,4,6,2,9,1,-1
25June10Camera2-Card1-0188_36.png,25June10Camera2-Card1-0188,3,8,2,8,2,0
25June10Camera2-Card1-0188_37.png,25June10Camera2-Card1-0188,4,12,2,8,1,-1
25June10Camera2-Card1-0188_38.png,25June10Camera2-Card1-0188,8,21,4,19,5,1
25June10Camera2-Card1-0188_39.png,25June10Camera2-Card1-0188,7,15,1,12,1,0
25June10Camera2-Card1-0188_4.png,25June10Camera2-Card1-0188,8,14,1,26,3,2
25June10Camera2-Card1-0188_40.png,25June10Camera2-Card1-0188,6,8,0,12,1,1
25June10Camera2-Card1-0188_43.png,25June10Camera2-Card1-0188,2,3,1,4,1,0
25June10Camera2-Card1-0188_44.png,25June10Camera2-Card1-0188,8,10,4,10,3,-1
25June10Camera2-Card1-0188_45.png,25June10Camera2-Card1-0188,3,16,2,15,2,0
25June10Camera2-Card1-0188_46.png,25June10Camera2-Card1-0188,1,7,0,16,0,0
25June10Camera2-Card1-0188_49.png,25June10Camera2-Card1-0188,6,6,2,7,3,1
25June10Camera2-Card1-0188_5.png,25June10Camera2-Card1-0188,6,11,1,15,2,1
25June10Camera2-Card1-0188_51.png,25June10Camera2-Card1-0188,5,5,0,10,1,1
25June10Camera2-Card1-0188_52.png,25June10Camera2-Card1-0188,3,4,1,7,1,0
25June10Camera2-Card1-0188_6.png,25June10Camera2-Card1-0188,8,7,4,9,3,-1
25June10Camera2-Card1-0188_61.png,25June10Camera2-Card1-0188,11,9,4,9,5,1
25June10Camera2-Card1-0188_62.png,25June10Camera2-Card1-0188,16,10,3,12,6,3
25June10Camera2-Card1-0188_67.png,25June10Camera2-Card1-0188,6,8,1,8,1,0
25June10Camera2-Card1-0188_68.png,25June10Camera2-Card1-0188,24,14,6,17,9,3
25June10Camera2-Card1-0188_69.png,25June10Camera2-Card1-0188,13,10,4,11,5,1
25June10Camera2-Card1-0188_74.png,25June10Camera2-Card1-0188,9,12,3,10,4,1
25June10Camera2-Card1-0188_75.png,25June10Camera2-Card1-0188,17,14,4,12,6,2
25June10Camera2-Card1-0188_76.png,25June10Camera2-Card1-0188,6,10,2,11,2,0
25June10Camera2-Card1-0188_8.png,25June10Camera2-Card1-0188,1,6,0,7,0,0
25June10Camera2-Card1-0188_9.png,25June10Camera2-Card1-0188,8,13,2,12,1,-1
25May13Camera2-Card4-1442_100.png,25May13Camera2-Card4-1442,1,3,0,3,0,0
25May13Camera2-Card4-1442_110.png,25May13Camera2-Card4-1442,4,8,2,7,2,0
25May13Camera2-Card4-1442_120.png,25May13Camera2-Card4-1442,2,4,1,4,1,0
25May13Camera2-Card4-1442_121.png,25May13Camera2-Card4-1442,2,2,1,2,1,0
25May13Camera2-Card4-1442_122.png,25May13Camera2-Card4-1442,2,1,1,2,1,0
25May13Camera2-Card4-1442_15.png,25May13Camera2-Card4-1442,1,7,0,4,0,0
25May13Camera2-Card4-1442_152.png,25May13Camera2-Card4-1442,1,4,1,3,1,0
25May13Camera2-Card4-1442_153.png,25May13Camera2-Card4-1442,1,11,1,3,1,0
25May13Camera2-Card4-1442_16.png,25May13Camera2-Card4-1442,1,4,0,1,0,0
25May13Camera2-Card4-1442_43.png,25May13Camera2-Card4-1442,9,9,6,8,7,1
25May13Camera2-Card4-1442_44.png,25May13Camera2-Card4-1442,2,7,1,5,1,0
25May13Camera2-Card4-1442_50.png,25May13Camera2-Card4-1442,6,6,0,6,3,3
25May13Camera2-Card4-1442_51.png,25May13Camera2-Card4-1442,20,22,8,21,11,3
25May13Camera2-Card4-1442_52.png,25May13Camera2-Card4-1442,27,33,14,34,17,3
25May13Camera2-Card4-1442_53.png,25May13Camera2-Card4-1442,39,46,25,49,29,4
25May13Camera2-Card4-1442_54.png,25May13Camera2-Card4-1442,30,39,14,42,19,5
25May13Camera2-Card4-1442_55.png,25May13Camera2-Card4-1442,19,22,13,23,14,1
25May13Camera2-Card4-1442_56.png,25May13Camera2-Card4-1442,3,7,1,6,1,0
25May13Camera2-Card4-1442_60.png,25May13Camera2-Card4-1442,8,7,4,6,3,-1
25May13Camera2-Card4-1442_61.png,25May13Camera2-Card4-1442,43,31,15,33,20,5
